2013-11-27	232987846946
2013-11-29	257717667748
2013-12-02	165483958356
2013-12-03	168772827812
2013-12-05	236660126545
2013-12-10	250141164140
2013-12-12	20330757793
2013-12-13	83671209588
2013-12-16	50107914862
2013-12-17	1505292739
2013-12-18	19795799186
2013-12-19	84112791186
2014-01-09	21851810125
2014-01-13	93449760244
2014-01-14	94186197909
2014-01-17	5276035480
2014-01-20	28699427153
2014-01-22	57953423936
2014-01-23	275928464972
2014-01-27	373468866
2014-01-28	312703750636
2014-01-29	226471677594
2014-01-30	132572290533
2014-01-31	281877456385
2014-02-03	242521288723
2014-02-06	132912717530
2014-02-11	28094823669
2014-02-12	437865492
2014-02-13	45261693712
2014-02-14	21358260363
2014-02-17	17588918969
2014-02-18	472936301862
2014-02-19	5123241507
2014-02-20	99671161148
2014-02-24	148865995289
2014-02-25	80893177913
2014-02-26	909449595668
2014-03-02	3163391986
2014-03-05	83726041984
2014-03-06	43571673775
2014-03-07	454969645939
2014-03-11	107302600797
2014-03-12	369449938463
2014-03-17	13611068809
2014-03-18	92657163675
2014-03-19	15718049777
2014-03-20	131985622967
2014-03-26	6801189185
2014-03-27	45943956940
2014-03-30	81526042035
2014-04-01	179620393278
2014-04-02	46545725310
2014-04-03	111906013274
2014-04-07	62024623860
2014-04-08	33572609500
2014-04-10	19571532315
2014-04-13	306155226942
2014-04-14	221812686328
2014-04-15	824816036284
2014-04-16	44684863174
2014-04-17	4653213123
2014-04-22	14019448415
2014-04-23	1473586311971
2014-04-24	73410418217
2014-04-28	21303470349
2014-04-29	594090468
2014-05-01	128603390422
2014-05-06	20886592499
2014-05-07	9967383960
2014-05-08	6918766946
2014-05-11	67125249229
2014-05-12	144232301835
2014-05-14	9672983402
2014-05-15	3246433610
2014-05-17	32111858368
2014-05-18	60568601324
2014-05-19	73841859623
2014-05-20	13474876209
2014-05-21	69899653102
2014-05-22	129391433818
2014-05-23	24449505003
2014-05-27	133035632753
2014-05-28	503171155702
2014-05-29	71202219226
2014-06-01	161992474926
2014-06-02	51819051201
2014-06-03	1347761791
2014-06-04	122502455962
2014-06-05	229169068419
2014-06-08	101511638658
2014-06-09	207687460732
2014-06-10	136511894585
2014-06-16	6859162408
2014-06-17	77199688351
2014-06-24	151778265302
2014-06-25	1698920661
2014-06-26	1453640753
2014-06-30	144145005742
2014-07-01	385327072980
2014-07-02	40037494487
2014-07-08	36069828054
2014-07-09	98203659395
2014-07-10	140879502449
2014-07-11	93824901
2014-07-14	578281623
2014-07-15	183422641602
2014-07-16	368117618561
2014-07-17	907406922
2014-07-18	929845894
2014-07-21	20718662541
2014-07-22	178574120629
2014-07-23	322636638108
2014-07-25	3944544078
2014-07-27	7239379646
2014-07-28	4925395218
2014-07-29	27946763860
2014-07-30	108825968467
2014-07-31	386448339954
2014-08-01	7137535911
2014-08-04	222713923600
2014-08-05	42138169339
2014-08-06	637901884215
2014-08-07	13279138716
2014-08-08	1122225646818
2014-08-11	297549550065
2014-08-13	51807776907
2014-08-14	281150611560
2014-08-15	51960588629
2014-08-18	113235902609
2014-08-20	216938919750
2014-08-21	50590254370
2014-08-22	121147883188
2014-08-26	66425126744
2014-08-28	494785590985
2014-08-29	61911923144
2014-09-01	194946639119
2014-09-02	18257053574
2014-09-03	113505476
2014-09-04	43607321094
2014-09-09	269761394320
2014-09-10	130120397254
2014-09-11	18686785570
2014-09-12	141466144191
2014-09-15	430309925
2014-09-16	416413401646
2014-09-17	100519363512
2014-09-18	4649822251
2014-09-22	155487590234
2014-09-23	324253748490
2014-09-25	594518332483
2014-09-26	4259509515
2014-09-29	7560134636
2014-09-30	164800323385
2014-10-02	22378362475
2014-10-03	584756145394
2014-10-06	213665852247
2014-10-09	30118641942
2014-10-10	33712078167
2014-10-13	367757203569
2014-10-14	2971565860
2014-10-15	199117223383
2014-10-17	315981144443
2014-10-20	944154930640
2014-10-21	2323190212
2014-10-23	295937667607
2014-10-24	39244052898
2014-10-28	37863717464
2014-10-29	24908277076
2014-10-30	39812187793
2014-10-31	273234426828
2014-11-04	357614874790
2014-11-05	66817965385
2014-11-06	8032972167
2014-11-10	181030999481
2014-11-11	1353497697
2014-11-12	15108087452
2014-11-13	16431813934
2014-11-17	123856753043
2014-11-18	124671947234
2014-11-19	27212377701
2014-11-20	218329659042
2014-11-26	102437583874
2014-11-27	36057892930
2014-12-01	44750116
2014-12-02	396095635095
2014-12-04	196131540648
2014-12-08	82439198677
2014-12-09	19962738295
2014-12-12	361839964732
2014-12-15	159713916639
2014-12-16	219585318234
2014-12-19	825829500440
2015-01-05	712849237459
2015-01-06	126023885903
2015-01-07	12649219622
2015-01-08	31626180462
2015-01-09	269653606656
2015-01-12	157028255045
2015-01-13	37005662691
2015-01-16	23153459556
2015-01-21	126051700106
2015-01-22	208226321267
2015-01-23	125467497753
2015-01-26	210365867301
2015-01-27	448162127161
2015-01-28	317675772092
2015-01-29	52526160966
2015-01-30	232376883380
2015-02-02	478762108
2015-02-03	176080424285
2015-02-04	312238186885
2015-02-05	273421603000
2015-02-09	399520633299
2015-02-10	155303133543
2015-02-12	36229928362
2015-02-16	583688236128
2015-02-17	136271508901
2015-02-19	14537192632
2015-02-20	84389113296
2015-02-23	5579224678
2015-02-24	2029374983
2015-02-25	207795794772
2015-02-26	115998970521
2015-02-27	41411901925
2015-03-02	30135749765
2015-03-03	234074934692
2015-03-09	14618935180
2015-03-11	89355688429
2015-03-12	204884579019
2015-03-16	144147303518
2015-03-17	87590461424
2015-03-18	55692568128
2015-03-19	103647316749
2015-03-24	26971936469
2015-03-25	36994577850
2015-03-26	155944193290
2015-03-27	10712533812
2015-03-30	164511643605
2015-04-01	104628751760
2015-04-02	12946463280
2015-04-06	67249269618
2015-04-07	35008891343
2015-04-08	140244130058
2015-04-10	167786607447
2015-04-13	17336259251
2015-04-14	4155483754
2015-04-15	80554160457
2015-04-17	293985411021
2015-04-20	14788858769
2015-04-21	83788631569
2015-04-22	100668589124
2015-04-23	621830458477
2015-04-25	15211126997
2015-04-26	7442061223
2015-04-27	3753513870
2015-04-28	116506281611
2015-04-29	18604082650
2015-04-30	11058351369
2015-05-01	19274651999
2015-05-05	57232022736
2015-05-06	409881604197
2015-05-07	567190693489
2015-05-08	371870561519
2015-05-11	509858371725
2015-05-12	7907979098
2015-05-13	154935148285
2015-05-14	53236293830
2015-05-15	4187746632
2015-05-19	30883755283
2015-05-20	104515270695
2015-05-26	874645339046
2015-05-27	156516121267
2015-05-28	28586558235
2015-05-29	19572581563
2015-06-01	67779625822
2015-06-02	514424785735
2015-06-03	116936915754
2015-06-05	52170273111
2015-06-08	64557915138
2015-06-09	115290010566
2015-06-10	8109479317
2015-06-11	22038701726
2015-06-12	582323100516
2015-06-13	268855325554
2015-06-14	458117681193
2015-06-15	423634394452
2015-06-16	35647427579
2015-06-17	691390834403
2015-06-18	402315546320
2015-06-19	412104918931
2015-06-20	15685605134
2015-06-22	197188349912
2015-06-23	418591685232
2015-06-25	25135757845
2015-06-26	6203769795
2015-06-29	174865838009
2015-07-02	263063519995
2015-07-03	664996304380
2015-07-06	260581686980
2015-07-07	226144849458
2015-07-08	205787621381
2015-07-09	480949361797
2015-07-10	34800582723
2015-07-13	8154836206
2015-07-14	385285521847
2015-07-15	483664031361
2015-07-16	140001584163
2015-07-17	273680293062
2015-07-20	358500066249
2015-07-21	1200703029063
2015-07-22	799591211784
2015-07-23	154156946837
2015-07-24	90474719030
2015-07-27	801815366833
2015-07-28	162151877794
2015-07-29	20864862891
2015-07-30	282233794454
2015-07-31	274574954139
2015-08-03	64351489729
2015-08-04	650876672229
2015-08-05	57528908848
2015-08-06	64114786853
2015-08-07	92156197454
2015-08-10	2277313096653
2015-08-11	52239359907
2015-08-12	70643694505
2015-08-17	194167277132
2015-08-18	297483084927
2015-08-19	662271072641
2015-08-20	2869169932
2015-08-21	171282516108
2015-08-24	272043614516
2015-08-25	10071340567
2015-08-26	340507396078
2015-08-27	8265028326
2015-08-28	264595828644
2015-08-31	41963660279
2015-09-01	49775146865
2015-09-02	39773071878
2015-09-03	20005786859
2015-09-07	23983672664
2015-09-08	335906615785
2015-09-09	84187950977
2015-09-10	356743795052
2015-09-11	37533519177
2015-09-13	1260365251
2015-09-14	140093668668
2015-09-15	406015546918
2015-09-16	79194597862
2015-09-17	89785129029
2015-09-21	169880980091
2015-09-22	1135643357161
2015-09-23	25147533790
2015-09-25	153493410650
2015-09-28	12681674526
2015-09-29	7918461639
2015-09-30	188749033487
2015-10-01	156076534929
2015-10-02	112792527288
2015-10-05	226109728192
2015-10-06	366351245653
2015-10-08	6945067171
2015-10-09	113184937471
2015-10-12	386240120926
2015-10-13	283373846839
2015-10-14	424216770045
2015-10-16	30314334908
2015-10-19	124081533207
2015-10-20	86034166340
2015-10-21	73629353631
2015-10-22	36013982803
2015-10-23	2757825313973
2015-10-24	50263937109
2015-10-26	72732806325
2015-10-27	24439893360
2015-10-28	36356477113
2015-10-29	913339841073
2015-10-30	95248675670
2015-11-02	21211933229
2015-11-03	318365377534
2015-11-04	53880698185
2015-11-05	231325365523
2015-11-06	155828599888
2015-11-09	387046219635
2015-11-10	98982198746
2015-11-11	39578016686
2015-11-12	112337811556
2015-11-13	244183060620
2015-11-16	789283111548
2015-11-17	564619714917
2015-11-18	13392626076
2015-11-19	19405354594
2015-11-20	103528391575
2015-11-23	1072740658817
2015-11-24	30626499057
2015-11-25	68706930151
2015-11-27	411312454530
2015-11-30	492339418546
2015-12-01	2159744537993
2015-12-02	74769175358
2015-12-07	155354644978
2015-12-08	24105194829
2015-12-09	138948880862
2015-12-10	264411234579
2015-12-11	92545482533
2015-12-14	369723210656
2015-12-16	3792128223
2015-12-17	345114661304
2015-12-21	614565749979
2015-12-23	56106416251
2016-01-04	1302446225200
2016-01-05	2009861801216
2016-01-06	51442880481
2016-01-11	178437116444
2016-01-12	289263523214
2016-01-13	206985041374
2016-01-14	49351210505
2016-01-15	67434678494
2016-01-18	258526765950
2016-01-19	52848600051
2016-01-20	33490913293
2016-01-21	6281837915
2016-01-22	43215269106
2016-01-25	1275964533667
2016-01-26	538479219909
2016-01-27	209817271320
2016-01-28	147637520156
2016-02-01	113993851443
2016-02-02	41205427781
2016-02-03	108544079024
2016-02-04	741808755910
2016-02-05	29799995673
2016-02-08	566573121567
2016-02-09	415773089834
2016-02-11	153417814076
2016-02-12	198183330046
2016-02-15	41532843851
2016-02-16	541215859947
2016-02-17	129476368512
2016-02-19	62014716654
2016-02-22	439791739765
2016-02-23	24029974771
2016-02-24	300028448523
2016-02-25	295988466136
2016-02-26	54724232214
2016-02-29	124493738467
2016-03-01	47239485819
2016-03-10	3194100554
2016-03-11	290361726318
2016-03-14	691900996462
2016-03-15	174083738170
2016-03-16	4671665719
2016-03-17	6004597353
2016-03-18	1062565712730
2016-03-21	107270991450
2016-03-22	425729265515
2016-03-23	1669754637
2016-03-29	595207741124
2016-03-30	54294529087
2016-03-31	430388070494
2016-04-04	505575679786
2016-04-05	60660679452
2016-04-06	132871561350
2016-04-07	206664559425
2016-04-11	744424634922
2016-04-12	125094561234
2016-04-13	175188938856
2016-04-14	281850673441
2016-04-15	167345140959
2016-04-18	194288363030
2016-04-19	929565115979
2016-04-20	205180336992
2016-04-21	161028768512
2016-04-22	113143877128
2016-04-25	150209382424
2016-04-26	493333508986
2016-04-27	2020548935770
2016-04-28	94738948486
2016-04-29	63337822307
2016-05-02	191097274964
2016-05-03	372031214134
2016-05-04	433018634861
2016-05-06	379185233480
2016-05-09	980550077694
2016-05-10	61237619296
2016-05-11	233356090272
2016-05-12	42164488382
2016-05-17	428610425463
2016-05-18	223257252980
2016-05-19	76110566725
2016-05-20	19101536463
2016-05-23	472609961493
2016-05-24	29754863387
2016-05-25	119585735503
2016-05-26	307289912878
2016-05-27	602772218097
2016-05-31	1344414137288
2016-06-01	671223985398
2016-06-03	824387167500
2016-06-06	4121364460031
2016-06-07	237846187236
2016-06-08	143404532031
2016-06-09	206583492768
2016-06-10	19915175196
2016-06-13	264043840878
2016-06-14	275695465459
2016-06-15	242874577211
2016-06-16	206609297150
2016-06-17	118222236071
2016-06-20	531515125837
2016-06-21	141294309291
2016-06-22	179526959498
2016-06-23	140947872261
2016-06-24	293059071245
2016-06-27	150195099684
2016-06-28	422286024312
2016-06-29	130686273068
2016-06-30	123830246461
2016-07-01	33632263060
2016-07-04	355008618940
2016-07-05	288810892399
2016-07-06	725216437894
2016-07-07	254723139666
2016-07-08	1007557729321
2016-07-09	100990120531
2016-07-11	586089685893
2016-07-12	82622291307
2016-07-13	27559366882
2016-07-14	206266904498
2016-07-15	302382796808
2016-07-17	26477342223
2016-07-18	367319273933
2016-07-19	115353181039
2016-07-20	97912725993
2016-07-21	270816263643
2016-07-22	55223510389
2016-07-25	123141690320
2016-07-26	185270368711
2016-07-27	12059325426
2016-07-28	25201979826
2016-07-29	292607654448
2016-08-01	225245881932
2016-08-02	162262099349
2016-08-03	133983899046
2016-08-08	1143126467925
2016-08-09	319415058054
2016-08-10	162059601612
2016-08-11	25290051316
2016-08-12	101078860548
2016-08-14	40070936104
2016-08-15	293890693568
2016-08-16	176533521093
2016-08-17	72552936091
2016-08-18	13008190300
2016-08-19	137843468401
2016-08-22	561483519624
2016-08-24	640668206847
2016-08-25	274135686255
2016-08-26	27218857101
2016-09-12	6632298029
2016-09-13	267926902700
2016-09-15	26405585751
2016-09-26	1958645210324
2016-09-27	2348363467854
2016-09-28	183419394195
2016-09-29	767333201946
2016-09-30	392030979793
2016-10-02	6886678940
2016-10-03	52045986619
2016-10-04	117770327306
2016-10-05	97426836047
2016-10-06	793496217871
2016-10-07	222898564592
2016-10-10	999422011275
2016-10-11	190125090352
2016-10-12	262686386355
2016-10-13	505257576240
2016-10-14	319311222168
2016-10-17	25277513276
2016-10-18	496841883665
2016-11-01	38598169528
2016-11-03	38011111666
2016-11-04	107171859116
2016-11-07	9710023807
2016-11-08	6255579661
2016-11-15	142593525661
2016-11-17	609472548135
2016-11-21	65459107477
2016-11-23	10145445501
2016-11-28	112695839568
2016-11-29	9385387405
2016-11-30	67248762205
2016-12-02	790013228069
2016-12-05	443620440721
2016-12-06	402611340882
2016-12-07	353236050093
2016-12-08	45320500718
2016-12-09	917853283082
2016-12-12	558490432436
2016-12-13	1275565411467
2016-12-14	2705963288273
2016-12-19	44202710697
2016-12-20	739974818694
2016-12-21	67186368751
2016-12-22	1135553694237
2016-12-23	1632888063727
2016-12-24	1017040786462
2017-01-02	547862515074
2017-01-03	157968879709
2017-01-04	171217271371
2017-01-05	12517180495
2017-01-06	207539070987
2017-01-09	147837591219
2017-01-10	264802915833
2017-01-11	290814983061
2017-01-16	936321188124
2017-01-17	1705767255456
2017-01-18	187966951626
2017-01-19	10145007168
2017-01-20	518204675668
2017-01-21	353585384346
2017-01-23	347535182807
2017-01-24	431548316366
2017-01-30	344576272571
2017-01-31	888775254088
2017-02-01	1829578412845
2017-02-02	313781089313
2017-02-03	36465277135
2017-02-06	310582368888
2017-02-07	164464561480
2017-02-08	913036448131
2017-02-09	1257901687361
2017-02-10	526687249268
2017-02-13	284654301142
2017-02-14	174073170354
2017-02-15	658274751559
2017-02-16	300381557190
2017-02-20	130130486302
2017-02-21	7620530141
2017-02-22	323056887884
2017-02-23	630607832477
2017-02-27	430397808026
2017-02-28	1700525613317
2017-03-01	61342161867
2017-03-02	52125704516
2017-03-03	40945065597
2017-03-06	462370491179
2017-03-07	481411720120
2017-03-08	583323470603
2017-03-09	296234783361
2017-03-10	4999474930
2017-03-13	39001208677
2017-03-14	407514660718
2017-03-15	1258598332140
2017-03-16	319552755547
2017-03-20	345152512491
2017-03-21	268837914543
2017-03-22	2594546800470
2017-03-23	5473942723575
2017-03-26	224963011171
2017-03-27	350648432226
2017-03-28	415465791838
2017-03-29	315769522790
2017-03-30	79444642025
2017-03-31	216534830048
2017-04-03	538820432153
2017-04-04	700802593376
2017-04-05	577187402176
2017-04-06	286375198919
2017-04-07	492370392141
2017-04-10	751512888645
2017-04-11	484455350325
2017-04-13	50177059649
2017-04-18	136077469751
2017-04-19	875167353161
2017-04-20	415682313778
2017-04-21	363179263633
2017-04-24	468605010351
2017-04-26	1822184313076
2017-05-02	1020846670752
2017-05-03	289209221996
2017-05-04	261124865539
2017-05-08	173337774197
2017-05-10	446377272151
2017-05-11	257297029795
2017-05-12	573355608570
2017-05-15	219908845907
2017-05-16	289014810045
2017-05-17	64168265263
2017-05-18	1289857021254
2017-05-19	371749799307
2017-05-22	11443454499
2017-05-23	94107260337
2017-05-24	440458905298
2017-05-26	2332915723967
2017-05-29	425820872066
2017-05-30	184522756868
2017-05-31	13197441777
2017-06-01	562877234840
2017-06-02	348838636018
2017-06-05	353796535241
2017-06-06	255596054401
2017-06-08	36103906014
2017-06-09	1596223599959
2017-06-12	1521927957847
2017-06-13	21366288432
2017-06-14	605450114757
2017-06-16	65964098231
2017-06-19	120535862097
2017-06-20	362248864407
2017-06-21	190385425827
2017-06-22	206234647863
2017-06-23	189334475574
2017-06-26	121415204351
2017-06-28	91059317410
2017-06-29	474086842839
2017-06-30	95718353610
2017-07-02	159554456484
2017-07-03	468150344125
2017-07-04	200608965075
2017-07-05	67994029664
2017-07-06	296128683068
2017-07-07	636061779018
2017-07-10	107999026754
2017-07-11	831968269711
2017-07-12	834740306
2017-07-13	199446169182
2017-07-14	266585121349
2017-07-17	258522611736
2017-07-18	887416406780
2017-07-19	141641240793
2017-07-20	39098862395
2017-07-21	111491711931
2017-07-24	105776538425
2017-07-25	367620356666
2017-07-26	351751242801
2017-07-28	760233443682
2017-07-31	242849219163
2017-08-02	301555831218
2017-08-03	297634876931
2017-08-04	559403681217
2017-08-07	404998937350
2017-08-08	235376265721
2017-08-09	1147189957382
2017-08-10	243587641157
2017-08-11	602795158475
2017-08-14	105322574193
2017-08-15	160542766780
2017-08-16	137782771076
2017-08-17	398291153896
2017-08-18	250005887001
2017-08-22	969632629489
2017-08-23	54310856712
2017-08-24	423388544776
2017-08-25	281020179097
2017-08-28	131778490836
2017-08-29	97765406872
2017-08-30	78521750975
2017-08-31	162725323702
2017-09-01	136860493214
2017-09-03	29316617637
2017-09-04	300329548793
2017-09-05	151796468513
2017-09-06	163407267741
2017-09-07	153635610121
2017-09-08	301189682412
2017-09-11	1455661622242
2017-09-12	661578279296
2017-09-13	373669508443
2017-09-14	771923866155
2017-09-18	332500659126
2017-09-19	594688075300
2017-09-20	117472702997
2017-09-21	15231191265
2017-09-22	159215103489
2017-09-24	167891728978
2017-09-25	912504612573
2017-09-26	88467711744
2017-09-27	274520104194
2017-09-28	1145161562
2017-09-29	646743544755
2017-10-02	685180791312
2017-10-03	4532344925
2017-10-04	834371851525
2017-10-05	25026545425
2017-10-08	159772364979
2017-10-09	1061708070350
2017-10-10	75091848278
2017-10-11	89869349832
2017-10-12	214712095733
2017-10-13	181177079320
2017-10-16	58402499331
2017-10-17	694385026021
2017-10-18	695304490421
2017-10-19	105139585816
2017-10-20	70321313503
2017-10-23	31282684309
2017-10-24	197966403090
2017-10-25	224662917939
2017-10-26	1738098363437
2017-10-27	620407404990
2017-10-30	5221888586
2017-10-31	318505165316
2017-11-01	303000881992
2017-11-02	478791279954
2017-11-03	160655417850
2017-11-06	96462283950
2017-11-07	57536806414
2017-11-08	76050487513
2017-11-09	87701128439
2017-11-10	297354645412
2017-11-13	31462699712
2017-11-14	2201453513509
2017-11-15	601393695184
2017-11-16	457438232299
2017-11-17	942750617230
2017-11-20	51910665367
2017-11-21	323914835806
2017-11-23	589593304222
2017-11-24	652168150768
2017-11-27	318909357122
2017-11-28	240400580252
2017-11-29	299053447627
2017-11-30	2322789364247
2017-12-01	1052222773350
2017-12-04	283409751308
2017-12-05	145136210961
2017-12-06	1160794361472
2017-12-07	1326271450078
2017-12-08	644671088925
2017-12-11	918472529640
